time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4200000000000026,1.1654754351903762,-2.813941878494159,20.907605269388647,6.002673769265357,0.00010732928672751996,0.0,0.7838434556930136,-3.20718180755135,5.388353528354923,-0.15093669910678542,0.012266073506799384,0.0,460.9341980913896,460.69268893589367,458.5951194426254,460.56107688349545
3.4800000000000026,1.2124767925019129,-3.011278540330104,21.229791300238425,5.993310627102087,0.0009245447159909048,0.0,0.7828010502257772,-3.3714901300780906,5.350812852268586,-0.1689814172793741,0.016199610911560743,0.0,434.9236070136313,435.25289513813306,436.38946181391793,434.85632819106354
3.5400000000000027,1.2593983810619909,-3.219167966322363,21.55141157176678,5.982701162675621,0.00207773626742469,0.0,0.7811503386489416,-3.5590179863823694,5.369098786726172,-0.20104596244612571,0.024663027009452665,0.0,454.8690544682318,455.54640196007216,455.33945977647403,452.73592183206495
3.6000000000000028,1.3061912547891597,-3.439249452844373,21.876388809016362,5.971231378759725,0.003470665295758124,0.0,0.7784598325955022,-3.7780028627860798,5.462159003865458,-0.1764607830031674,0.020151071677849974,0.0,480.7710055380565,480.42896230754826,478.23257643008367,480.0686441882915
3.660000000000003,1.3527918944047912,-3.672840700977418,22.207253605750715,5.960484098615584,0.004647944013790095,0.0,0.7747684531559945,-4.0092210265334876,5.565258162108138,-0.18504841945587114,0.018540249988786395,0.0,485.4323729490461,485.3113850194758,486.23293041352514,485.5609524000747
3.720000000000003,1.3991523593581567,-3.9200824320603025,22.54283897357138,5.949518220807798,0.005821025369454169,0.0,0.7704679342884737,-4.233046042642986,5.619726042370972,-0.17855505459539145,0.021500398256210817,0.0,473.73015752418934,473.95770375897575,473.07762463897166,473.5473222137677
3.780000000000003,1.4452352991654158,-4.180694499652748,22.880783000504923,5.939226606130163,0.006898414205323,0.0,0.7655177036806854,-4.454850137659469,5.644032392335173,-0.1602733618224261,0.009710826209181653,0.0,467.15129499250986,466.2307873267969,465.7546630383443,467.1556108820566
3.840000000000003,1.4910243925452134,-4.453766424211727,23.217173714338866,5.929250079638473,0.007321751365727103,0.0,0.7607451483117174,-4.648376866262784,5.568569366175324,-0.18230334182613914,0.0011316730372869488,0.0,436.6319661429317,435.9153539273183,436.32106452021475,434.4498610498818
3.900000000000003,1.5365240810305418,-4.738527619801549,23.548685610170633,5.918159633915895,0.007287339662423342,0.0,0.7559117261489336,-4.844578787843145,5.481379074111794,-0.1904617969407823,-0.0042231837937211514,0.0,433.5276937645565,433.0774139981419,432.7814938285771,432.0597982812352
3.960000000000003,1.581733565512225,-5.035358586402773,23.875157533207254,5.9065334600578545,0.006888644220185647,0.0,0.7511006069691396,-5.050727572436493,5.400449412861493,-0.20136359996452785,-0.011991454383466382,0.0,436.219187632223,435.56993721320435,436.8753812430318,435.9276263028455
